id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,dw_nominate,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,missed_votes_pct,votes_with_party_pct,congress,chamber
E000295,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/E000295.json,Joni,,Ernst,,1970-07-01,F,R,,SenJoniErnst,senjoniernst,,412667,75342,128583,41502,N00035483,/m/0gg4wkg,S4IA00129,https://www.ernst.senate.gov/public,https://www.ernst.senate.gov/public/?a=rss.feed,https://www.ernst.senate.gov/public/index.cfm/contact,True,0.518,3,2020,569,1,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:ia,111 Russell Senate Office Building,202-224-3254,,IA,0.18,97.18,115,senate
F000062,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/F000062.json,Dianne,,Feinstein,,1933-06-22,F,D,,SenFeinstein,senatorfeinstein,SenatorFeinstein,300043,13061,53273,49300,N00007364,/m/01gqws,S0CA00199,https://www.feinstein.senate.gov,https://www.feinstein.senate.gov/public/?a=rss.feed,https://www.feinstein.senate.gov/public/index.cfm/e-mail-me,True,-0.269,25,2018,569,36,1,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:ca,331 Hart Senate Office Building,202-224-3841,202-228-3954,CA,6.33,90.99,115,senate
F000463,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/F000463.json,Deb,,Fischer,,1951-03-01,F,R,,SenatorFischer,senatordebfischer,senatordebfischer,412556,1034067,41963,41302,N00033443,/m/0c4cp0,S2NE00094,https://www.fischer.senate.gov,,http://www.fischer.senate.gov/public/index.cfm/contact,True,0.467,5,2018,569,4,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:ne,454 Russell Senate Office Building,202-224-6551,202-228-1325,NE,0.7,97.7,115,senate
F000444,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/F000444.json,Jeff,,Flake,,1962-12-31,M,R,,JeffFlake,senatorjeffflake,flakeoffice,400134,87582,28128,20100,N00009573,/m/024p7j,S2AZ00141,https://www.flake.senate.gov/public,https://www.flake.senate.gov/public/?a=rss.feed,https://www.flake.senate.gov/public/index.cfm/contact-jeff,True,0.855,5,2018,569,48,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:az,413 Russell Senate Office Building,202-224-4521,202-226-4386,AZ,8.44,92.51,115,senate
F000457,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/F000457.json,Al,,Franken,,1951-05-21,M,D,,SenFranken,senatoralfranken,SenatorFranken,412378,23334,108924,40904,N00029016,/m/01lct6,S8MN00438,https://www.franken.senate.gov/,https://www.franken.senate.gov/rss/,https://www.franken.senate.gov/?p=contact,False,-0.4,9,2020,325,13,1,2018-11-15 15:30:58 -0500,ocd-division/country:us/state:mn,309 Hart Senate Office Building,202-224-5641,202-224-0044,MN,4.0,97.44,115,senate
G000562,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/G000562.json,Cory,,Gardner,,1974-08-22,M,R,,SenCoryGardner,SenCoryGardner,,412406,623308,30004,21112,N00030780,/m/0czd33q,S4CO00395,https://www.gardner.senate.gov,,https://www.gardner.senate.gov/contact-cory/email-cory,True,0.454,3,2020,569,2,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:co,354 Russell Senate Office Building,202-224-5941,202-225-5870,CO,0.35,96.83,115,senate
G000555,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/G000555.json,Kirsten,E.,Gillibrand,,1966-12-09,F,D,,SenGillibrand,KirstenGillibrand,KirstenEGillibrand,412223,1022862,65147,20735,N00027658,/m/0gnfc4,S0NY00410,https://www.gillibrand.senate.gov,,http://www.gillibrand.senate.gov/contact/,True,-0.41,9,2018,569,2,1,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:ny,478 Russell Senate Office Building,202-224-4451,202-228-0282,NY,0.35,79.01,115,senate
G000359,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/G000359.json,Lindsey,,Graham,,1955-07-09,M,R,,GrahamBlog,USSenatorLindseyGraham,USSenLindseyGraham,300047,36782,21992,29566,N00009975,/m/01_pdg,S0SC00149,https://www.lgraham.senate.gov/public,https://www.lgraham.senate.gov/public/?a=rss.feed,https://www.lgraham.senate.gov/public/index.cfm/e-mail-senator-graham,True,0.408,15,2020,569,29,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:sc,290 Russell Senate Office Building,202-224-5972,202-224-3808,SC,5.1,96.3,115,senate
G000386,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/G000386.json,Charles,E.,Grassley,,1933-09-17,M,R,,ChuckGrassley,grassley,senchuckgrassley,300048,1167,53293,14226,N00001758,/m/020ymy,S0IA00028,https://www.grassley.senate.gov,https://www.grassley.senate.gov/?q=rss.xml,http://www.grassley.senate.gov/contact,True,0.343,37,2022,569,0,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:ia,135 Hart Senate Office Building,202-224-3744,202-224-6020,IA,0.0,96.49,115,senate
H001075,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/H001075.json,Kamala,,Harris,,1964-10-20,F,D,,SenKamalaHarris,,,412678,1018696,120012,41701,N00036915,/m/08sry2,S6CA00584,https://www.harris.senate.gov,,https://www.harris.senate.gov/content/contact-senator,True,-0.689,1,2022,569,2,1,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:ca,112 Hart Senate Office Building,202-224-3553,,CA,0.35,83.42,115,senate
H001076,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/H001076.json,Margaret,,Hassan,,1958-02-27,F,D,,Senatorhassan,SenatorHassan,,412680,67481,42552,41702,N00038397,/m/03c3zch,S6NH00091,https://www.hassan.senate.gov,,https://www.hassan.senate.gov/content/contact-senator,True,-0.258,1,2022,569,3,1,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:nh,B85 Russell Senate Office Building,202-224-3324,,NH,0.53,92.76,115,senate
H000338,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/H000338.json,Orrin,G.,Hatch,,1934-03-22,M,R,,SenOrrinHatch,senatororrinhatch,SenatorOrrinHatch,300052,189,53352,14503,N00009869,/m/016mj4,S6UT00063,https://www.hatch.senate.gov,https://www.hatch.senate.gov/public/index.cfm/rss/feed,http://www.hatch.senate.gov/public/index.cfm/contact?p=Email-Orrin,True,0.382,41,2018,569,2,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:ut,104 Hart Senate Office Building,202-224-5251,202-224-6331,UT,0.35,97.53,115,senate
H001046,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/H001046.json,Martin,,Heinrich,,1971-10-17,M,D,,MartinHeinrich,MartinHeinrich,SenMartinHeinrich,412281,1030686,74517,20930,N00029835,/m/02qkv0r,S2NM00088,https://www.heinrich.senate.gov,,http://www.heinrich.senate.gov/contact,True,-0.302,5,2018,569,26,1,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:nm,303 Hart Senate Office Building,202-224-5521,202-225-4975,NM,4.57,92.82,115,senate
H001069,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/H001069.json,Heidi,,Heitkamp,,1955-10-30,F,D,,SenatorHeitkamp,SenatorHeidiHeitkamp,senatorheidiheitkamp,412554,95414,41716,41303,N00033782,/m/02f501,S2ND00099,https://www.heitkamp.senate.gov/public,https://www.heitkamp.senate.gov/public/?a=rss.feed,http://www.heitkamp.senate.gov/public/index.cfm/contact,True,-0.122,5,2018,569,17,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:nd,516 Hart Senate Office Building,202-224-2043,202-224-7776,ND,2.99,76.45,115,senate
H001041,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/H001041.json,Dean,,Heller,,1960-05-10,M,R,,SenDeanHeller,SenDeanHeller,SenDeanHeller,412218,1012368,2291,20730,N00027522,/m/0g92xz,S2NV00183,https://www.heller.senate.gov/public,https://www.heller.senate.gov/public/?a=RSS.Feed,http://www.heller.senate.gov/public/index.cfm/contact-form,True,0.464,7,2018,569,25,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:nv,324 Hart Senate Office Building,202-224-6244,202-228-6753,NV,4.39,93.38,115,senate
H001042,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/H001042.json,Mazie,K.,Hirono,,1947-11-03,F,D,,MazieHirono,senatorhirono,CongresswomanHirono,412200,91216,1677,20713,N00028139,/m/0357cd,S2HI00106,https://www.hirono.senate.gov,https://www.hirono.senate.gov/rss/feeds/,https://www.hirono.senate.gov/contact,True,-0.485,5,2018,569,12,1,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:hi,730 Hart Senate Office Building,202-224-6361,202-225-4987,HI,2.11,88.51,115,senate
H001061,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/H001061.json,John,,Hoeven,,1957-03-13,M,R,,SenJohnHoeven,SenatorJohnHoeven,senatorjohnhoevennd,412494,85233,41788,41107,N00031688,/m/01qb45,S0ND00093,https://www.hoeven.senate.gov,,http://www.hoeven.senate.gov/public/index.cfm/email-the-senator,True,0.34,7,2022,569,7,0,2018-11-16 08:51:37 -0500,ocd-division/country:us/state:nd,338 Russell Senate Office Building,202-224-2551,202-224-7999,ND,1.23,98.22,115,senate
H001079,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/H001079.json,Cindy,,Hyde-Smith,,1959-05-10,F,R,,SenHydeSmith,,UCJHxkJhGST0NTlkzJHWV03Q,412743,113208,,41707,,/m/03wc2px,,https://www.hydesmith.senate.gov/,,,True,0.424,1,2018,181,3,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:ms,,,,MS,1.66,96.63,115,senate
I000024,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/I000024.json,James,M.,Inhofe,,1934-11-17,M,R,,InhofePress,jiminhofe,jiminhofepressoffice,300055,5619,27027,15424,N00005582,/m/021kpl,S4OK00083,https://www.inhofe.senate.gov,,https://www.inhofe.senate.gov/contact,True,0.552,25,2020,569,12,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:ok,205 Russell Senate Office Building,202-224-4721,202-228-0380,OK,2.11,97.49,115,senate
I000055,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/I000055.json,Johnny,,Isakson,,1944-12-28,M,R,,SenatorIsakson,,SenatorIsakson,400194,59135,1721,29909,N00002593,/m/02556q,S6GA00119,https://www.isakson.senate.gov,https://www.isakson.senate.gov/public/?a=RSS.Feed,https://www.isakson.senate.gov/public/index.cfm/email-me,True,0.403,13,2022,569,63,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:ga,131 Russell Senate Office Building,202-224-3643,202-228-0724,GA,11.07,97.63,115,senate
J000293,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/J000293.json,Ron,,Johnson,,1955-04-08,M,R,,SenRonJohnson,senronjohnson,SenatorRonJohnson,412496,62835,126217,41111,N00032546,/m/0cmdpzc,S0WI00197,https://www.ronjohnson.senate.gov,https://www.ronjohnson.senate.gov/public/?a=rss.feed,https://www.ronjohnson.senate.gov/public/index.cfm/email-the-senator,True,0.602,7,2022,569,3,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:wi,328 Hart Senate Office Building,202-224-5323,920-230-7262,WI,0.53,96.11,115,senate
J000300,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/J000300.json,Doug,,Jones,,1954-05-04,M,D,,SenDougJones,,,412741,1024592,176464,41705,N00024817,/g/11dyzdzg1j,S0AL00156,https://www.jones.senate.gov,,,True,-0.131,1,2020,244,5,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:al,,,,AL,2.05,79.08,115,senate
K000384,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/K000384.json,Tim,,Kaine,,1958-02-26,M,D,,,SenatorKaine,SenatorTimKaine,412582,49219,50772,41305,N00033177,/m/053f8h,S2VA00142,https://www.kaine.senate.gov,https://www.kaine.senate.gov/rss/feeds/,https://www.kaine.senate.gov/contact,True,-0.235,5,2018,569,3,1,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:va,231 Russell Senate Office Building,202-224-4024,202-228-6363,VA,0.53,92.23,115,senate
K000393,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/K000393.json,John,,Kennedy,,1951-11-21,M,R,,SenJohnKennedy,JohnKennedyLouisiana,,412679,1011723,35496,41703,N00026823,/m/0fl2sv,S4LA00065,https://www.kennedy.senate.gov/public,,https://www.kennedy.senate.gov/content/contact-senator,True,0.463,1,2022,569,2,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:la,B11 Russell Senate Office Building,202-224-4623,,LA,0.35,94.89,115,senate
K000383,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/K000383.json,Angus,,King,,1944-03-31,M,I,,SenAngusKing,SenatorAngusSKingJr,SenatorAngusKing,412545,37413,22381,41300,N00034580,/m/02hfx0,S2ME00109,https://www.king.senate.gov,,,True,-0.152,5,2018,569,0,0,2018-11-16 08:51:37 -0500,ocd-division/country:us/state:me,133 Hart Building,202-224-5344,,ME,0.0,85.76,115,senate
K000367,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/K000367.json,Amy,,Klobuchar,,1960-05-25,F,D,,,,senatorklobuchar,412242,83701,65092,40700,N00027500,/m/05fbpt,S6MN00267,https://www.klobuchar.senate.gov,,http://www.klobuchar.senate.gov/public/index.cfm/contact,True,-0.247,11,2018,569,3,1,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:mn,302 Hart Senate Office Building,202-224-3244,202-228-2186,MN,0.53,95.23,115,senate
K000352,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/K000352.json,Jon,,Kyl,,1942-04-25,M,R,,senjonkyl,,SenJonKyl,300062,,,15428,,/m/01y0mp,,,,,True,,1,,42,0,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:az,,,,AZ,0.0,100.0,115,senate
L000575,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/L000575.json,James,,Lankford,,1968-03-04,M,R,,SenatorLankford,SenatorLankford,SenatorLankford,412464,1033847,124938,21166,N00031129,/m/0dgrrx6,S4OK00232,https://www.lankford.senate.gov,,http://www.lankford.senate.gov/contact/email,True,0.575,3,2022,569,2,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:ok,316 Hart Senate Office Building,202-224-5754,,OK,0.35,95.77,115,senate
L000174,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/L000174.json,Patrick,J.,Leahy,,1940-03-31,M,D,,SenatorLeahy,SenatorPatrickLeahy,SenatorPatrickLeahy,300065,1552,53353,14307,N00009918,/m/0202kf,S4VT00017,https://www.leahy.senate.gov,,https://www.leahy.senate.gov/contact/,True,-0.37,43,2022,569,17,1,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:vt,437 Russell Senate Office Building,202-224-4242,202-224-3479,VT,2.99,93.84,115,senate
L000577,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/L000577.json,Mike,,Lee,,1971-06-04,M,R,,SenMikeLee,senatormikelee,senatormikelee,412495,9267977,66395,41110,N00031696,/m/09v5q9x,S0UT00165,https://www.lee.senate.gov/public,https://www.lee.senate.gov/public/?a=rss.feed,https://www.lee.senate.gov/public/index.cfm/contact,True,0.922,7,2022,569,10,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:ut,361a Russell Senate Office Building,202-224-5444,,UT,1.76,84.44,115,senate
M001183,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/M001183.json,Joe,,Manchin,III,1947-08-24,M,D,,Sen_JoeManchin,JoeManchinIII,SenatorJoeManchin,412391,62864,7547,40915,N00032838,/m/04lc5t,S0WV00090,https://www.manchin.senate.gov,,http://www.manchin.senate.gov/public/index.cfm/contact-form,True,-0.057,9,2018,569,5,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:wv,306 Hart Senate Office Building,202-224-3954,202-228-0002,WV,0.88,71.63,115,senate
M000133,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/M000133.json,Edward,J.,Markey,,1946-07-11,M,D,,SenMarkey,EdJMarkey,RepMarkey,400253,260,26900,14435,N00000270,/m/028vr4,S4MA00028,https://www.markey.senate.gov,https://www.markey.senate.gov/rss/feeds/,https://www.markey.senate.gov/contact,True,-0.504,5,2020,569,3,1,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:ma,255 Dirksen Senate Office Building,202-224-2742,,MA,0.53,84.28,115,senate
M000303,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/M000303.json,John,,McCain,,1936-08-29,M,R,,SenJohnMcCain,johnmccain,SenatorJohnMcCain,300071,7476,53270,15039,N00006424,/m/0bymv,S6AZ00019,https://www.mccain.senate.gov,https://www.mccain.senate.gov/public/?a=rss.feed,https://www.mccain.senate.gov/public/index.cfm/contact-form,False,0.381,31,2022,518,236,0,2018-11-15 15:30:58 -0500,ocd-division/country:us/state:az,218 Russell Senate Office Building,202-224-2235,202-228-2862,AZ,45.56,92.2,115,senate
M001170,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/M001170.json,Claire,,McCaskill,,1953-07-24,F,D,,McCaskillOffice,senatormccaskill,SenatorMcCaskill,412243,1012014,2109,40701,N00027694,/m/040_w4,S6MO00305,https://www.mccaskill.senate.gov,https://www.mccaskill.senate.gov/rss/feeds/?type=all,http://www.mccaskill.senate.gov/contact,True,-0.142,11,2018,569,15,1,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:mo,503 Hart Senate Office Building,202-224-6154,202-228-6326,MO,2.64,83.03,115,senate
M000355,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/M000355.json,Mitch,,McConnell,,1942-02-20,M,R,Majority Leader,McConnellPress,mitchmcconnell,,300072,2351,53298,14921,N00003389,/m/01z6ls,S2KY00012,https://www.mcconnell.senate.gov,https://www.mcconnell.senate.gov/public/?a=RSS.Feed,http://www.mcconnell.senate.gov/public/index.cfm?p=contact,True,0.403,33,2020,569,0,1,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:ky,317 Russell Senate Office Building,202-224-2541,202-224-2499,KY,0.0,97.72,115,senate
M000639,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/M000639.json,Robert,,Menendez,,1954-01-01,M,D,,SenatorMenendez,senatormenendez,SenatorMenendezNJ,400272,29608,26961,29373,N00000699,/m/033d3p,S6NJ00289,https://www.menendez.senate.gov,https://www.menendez.senate.gov/rss/feeds/?press,https://www.menendez.senate.gov/contact,True,-0.364,12,2018,569,84,1,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:nj,528 Hart Senate Office Building,202-224-4744,202-228-2197,NJ,14.76,90.93,115,senate
M001176,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/M001176.json,Jeff,,Merkley,,1956-10-24,M,D,,SenJeffMerkley,jeffmerkley,SenatorJeffMerkley,412325,1029842,23644,40908,N00029303,/m/026k60f,S8OR00207,https://www.merkley.senate.gov,https://www.merkley.senate.gov/rss/feeds/,http://www.merkley.senate.gov/contact/,True,-0.48,9,2020,569,10,1,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:or,313 Hart Senate Office Building,202-224-3753,202-228-3997,OR,1.76,83.01,115,senate
M000934,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/M000934.json,Jerry,,Moran,,1954-05-29,M,R,,JerryMoran,jerrymoran,senatorjerrymoran,400284,45469,542,29722,N00005282,/m/024s8t,S0KS00091,https://www.moran.senate.gov,https://www.moran.senate.gov/public/?a=rss.feed,https://www.moran.senate.gov/public/index.cfm/e-mail-jerry,True,0.414,7,2022,569,25,0,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:ks,521 Dirksen Senate Office Building,202-224-6521,202-228-6966,KS,4.39,96.14,115,senate
M001153,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/M001153.json,Lisa,,Murkowski,,1957-05-22,F,R,,LisaMurkowski,SenLisaMurkowski,senatormurkowski,300075,1004138,15841,40300,N00026050,/m/0202kt,S4AK00099,https://www.murkowski.senate.gov,,https://www.murkowski.senate.gov/public/index.cfm/contact,True,0.207,17,2022,569,18,1,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:ak,522 Hart Senate Office Building,202-224-6665,202-224-5301,AK,3.16,92.74,115,senate
M001169,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/M001169.json,Christopher,S.,Murphy,,1973-08-03,M,D,,ChrisMurphyCT,chrismurphyct,senchrismurphy,412194,1021270,17189,20707,N00027566,/m/0cy_dh,S2CT00132,https://www.murphy.senate.gov,https://www.murphy.senate.gov/rss/feeds/?press,http://www.murphy.senate.gov/contact,True,-0.306,5,2018,569,3,1,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:ct,136 Hart Senate Office Building,202-224-4041,202-225-5933,CT,0.53,93.82,115,senate
M001111,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/M001111.json,Patty,,Murray,,1950-10-11,F,D,Assistant Leader,PattyMurray,,SenatorPattyMurray,300076,25277,53358,49308,N00007876,/m/018qx5,S2WA00189,https://www.murray.senate.gov/public,https://www.murray.senate.gov/public/?a=RSS.Feed,http://www.murray.senate.gov/public/index.cfm/contactme,True,-0.342,25,2022,569,16,1,2018-11-16 07:29:01 -0500,ocd-division/country:us/state:wa,154 Russell Senate Office Building,202-224-2621,202-224-0238,WA,2.81,94.94,115,senate
